Target	Source	weight	Type
ES15242_13370	173	0.21859243697478992	Undirected
ES15242_13370	318	0.2858193277310925	Undirected
ES15242_13370	352	0.22699579831932773	Undirected
ES15242_13370	354	0.10934873949579832	Undirected
P30_ES005605_13371	59	0.156640625	Undirected
P30_ES005605_13371	292	0.312890625	Undirected
P30_ES005605_13371	299	0.125390625	Undirected
K23_ES019575_13372	54	0.5653985507246377	Undirected
K23_ES019575_13372	66	0.21757246376811593	Undirected
K23_ES019575_13372	386	0.11612318840579709	Undirected
P30_ES010126_13373	112	0.7782407407407407	Undirected
R01_CA057621_13374	44	0.40319767441860466	Undirected
R01_CA057621_13374	140	0.21715116279069768	Undirected
K23_AR052364_13375	104	0.3918478260869565	Undirected
K23_AR052364_13375	284	0.3048913043478261	Undirected
R01_ES019566_13376	148	0.6461376404494382	Undirected
R01_ES019566_13376	180	0.1011938202247191	Undirected
ES007784_13377	0	0.2111842105263158	Undirected
ES007784_13377	257	0.1585526315789474	Undirected
ES007784_13377	330	0.1585526315789474	Undirected
DK_078865_13378	204	0.11776960784313725	Undirected
DK_078865_13378	302	0.3334558823529412	Undirected
DK_078865_13378	307	0.17659313725490194	Undirected
DK_078865_13378	370	0.1079656862745098	Undirected
DK55850_13379	118	0.27785493827160496	Undirected
DK55850_13379	258	0.11118827160493827	Undirected
DK55850_13379	323	0.3642746913580247	Undirected
5_R25_ES016150-03_13380	59	0.10216836734693877	Undirected
5_R25_ES016150-03_13380	162	0.1225765306122449	Undirected
5_R25_ES016150-03_13380	178	0.11237244897959182	Undirected
5_R25_ES016150-03_13380	252	0.26543367346938773	Undirected
P30-DK050306_13381	49	0.2308653846153846	Undirected
P30-DK050306_13381	95	0.2308653846153846	Undirected
P30-DK050306_13381	244	0.2308653846153846	Undirected
5P30NS055022_13382	84	0.15136554621848738	Undirected
5P30NS055022_13382	300	0.27741596638655464	Undirected
5P30NS055022_13382	310	0.10094537815126049	Undirected
P01_ES-005355_13383	199	0.13963178294573642	Undirected
P01_ES-005355_13383	204	0.24040697674418604	Undirected
P01_ES-005355_13383	296	0.2869186046511628	Undirected
P30_ES005022_13384	107	0.1568097014925373	Undirected
P30_ES005022_13384	331	0.5075559701492538	Undirected
R01_AG025834_13385	95	0.1215909090909091	Undirected
R01_AG025834_13385	214	0.1821969696969697	Undirected
R01_AG025834_13385	225	0.1821969696969697	Undirected
R01_AG025834_13385	357	0.1215909090909091	Undirected
HL-06350_13386	222	0.12658045977011492	Undirected
HL-06350_13386	236	0.2300287356321839	Undirected
HL-06350_13386	273	0.14956896551724136	Undirected
HL-06350_13386	311	0.2760057471264368	Undirected
2T32E5007272_13387	139	0.2610054347826087	Undirected
2T32E5007272_13387	247	0.4675271739130435	Undirected
P30_ES010126_13388	64	0.29195945945945945	Undirected
P30_ES010126_13388	336	0.10817567567567567	Undirected
P30_ES010126_13388	355	0.38385135135135134	Undirected
1P01AA017103-01_13389	133	0.5001329787234042	Undirected
1P01AA017103-01_13389	252	0.35119680851063834	Undirected
5P30ES07048_13390	199	0.4436491935483871	Undirected
5P30ES07048_13390	322	0.1130040322580645	Undirected
5P30ES07048_13390	375	0.22590725806451611	Undirected
ES005707_13391	29	0.14956896551724136	Undirected
ES005707_13391	323	0.40244252873563224	Undirected
ES005707_13391	380	0.2530172413793103	Undirected
1K99ES019879-01_13392	58	0.2481589147286822	Undirected
1K99ES019879-01_13392	203	0.24040697674418604	Undirected
1K99ES019879-01_13392	318	0.2869186046511628	Undirected
ES009649_13393	138	0.32968749999999997	Undirected
ES009649_13393	158	0.13650568181818182	Undirected
ES009649_13393	235	0.1705965909090909	Undirected
ES009649_13393	305	0.12514204545454544	Undirected
R01_DK040890_13394	132	0.3439453125	Undirected
R01_DK040890_13394	147	0.2345703125	Undirected
R01_DK040890_13394	211	0.1408203125	Undirected
R21_ES017522-01_13395	235	0.22024999999999997	Undirected
R21_ES017522-01_13395	283	0.56025	Undirected
P30_ES005605_13396	17	0.27281468531468533	Undirected
P30_ES005605_13396	60	0.4196678321678322	Undirected
P30_ES005605_13396	133	0.11197552447552447	Undirected
P30_ES000002_13397	205	0.26128731343283584	Undirected
P30_ES000002_13397	353	0.20158582089552238	Undirected
P30_ES000002_13397	387	0.26875000000000004	Undirected
R01_ES016746_13398	87	0.3838662790697675	Undirected
R01_ES016746_13398	116	0.19781976744186044	Undirected
R01_ES016746_13398	352	0.13968023255813952	Undirected
U01_ES017154_13399	154	0.5662683823529412	Undirected
U01_ES017154_13399	347	0.11773897058823529	Undirected
K05_CA131675_13400	109	0.2418103448275862	Undirected
K05_CA131675_13400	126	0.13836206896551725	Undirected
K05_CA131675_13400	201	0.3452586206896551	Undirected
R01_NS060722_13401	123	0.18098404255319148	Undirected
R01_NS060722_13401	310	0.2341755319148936	Undirected
R01_NS060722_13401	393	0.35119680851063834	Undirected
P42_ES004705_13402	176	0.4231570512820513	Undirected
P42_ES004705_13402	210	0.121875	Undirected
R01_ES015794_13403	209	0.34185126582278486	Undirected
R01_ES015794_13403	211	0.13931962025316455	Undirected
R01_ES015794_13403	354	0.25324367088607597	Undirected
CA124865_13404	106	0.10579268292682927	Undirected
CA124865_13404	107	0.18709349593495933	Undirected
CA124865_13404	174	0.2358739837398374	Undirected
CA124865_13404	264	0.2277439024390244	Undirected
CA106458-01_13405	85	0.29042338709677423	Undirected
CA106458-01_13405	354	0.13719758064516127	Undirected
P30_AR050948_13406	280	0.4740131578947368	Undirected
P30_AR050948_13406	294	0.1055921052631579	Undirected
ES10126_13407	240	0.31846590909090905	Undirected
ES10126_13407	333	0.27301136363636364	Undirected
P20_GM103534_13408	13	0.12161214953271027	Undirected
P20_GM103534_13408	183	0.20572429906542056	Undirected
P20_GM103534_13408	204	0.12161214953271027	Undirected
P20_GM103534_13408	309	0.36460280373831777	Undirected
P01_CA092537_13409	59	0.16708333333333333	Undirected
P01_CA092537_13409	290	0.23375	Undirected
P01_CA092537_13409	299	0.16708333333333333	Undirected
P01_CA092537_13409	325	0.20041666666666666	Undirected
U54_ES16015_13410	44	0.2223090277777778	Undirected
U54_ES16015_13410	203	0.10425347222222221	Undirected
U54_ES16015_13410	232	0.12508680555555554	Undirected
U54_ES16015_13410	272	0.13203125	Undirected
U54_ES16015_13410	329	0.11814236111111111	Undirected
U54_ES16015_13410	344	0.13897569444444444	Undirected
R44ES015940_13411	44	0.31677083333333333	Undirected
R44ES015940_13411	249	0.15010416666666665	Undirected
R44ES015940_13411	366	0.2334375	Undirected
ES_10349_13412	60	0.15398351648351646	Undirected
ES_10349_13412	273	0.3847527472527473	Undirected
ES_10349_13412	365	0.2309065934065934	Undirected
5P30_ES07048_13413	58	0.11637596899224806	Undirected
5P30_ES07048_13413	166	0.1938953488372093	Undirected
5P30_ES07048_13413	281	0.40319767441860466	Undirected
CA_073599_13414	86	0.3338541666666666	Undirected
CA_073599_13414	183	0.3338541666666666	Undirected
068545/Z/02_13415	34	0.35668604651162794	Undirected
068545/Z/02_13415	61	0.11637596899224806	Undirected
068545/Z/02_13415	116	0.21715116279069768	Undirected
068545/Z/02_13415	199	0.23265503875968993	Undirected
1R01ES09044-01_13416	195	0.18327464788732392	Undirected
1R01ES09044-01_13416	234	0.3522887323943662	Undirected
1R01ES09044-01_13416	352	0.14102112676056336	Undirected
CA06485_13417	46	0.18193181818181817	Undirected
CA06485_13417	93	0.3546590909090909	Undirected
CA06485_13417	358	0.19102272727272726	Undirected
ES-11860_13418	3	0.27936046511627904	Undirected
ES-11860_13418	214	0.27936046511627904	Undirected
ES-11860_13418	235	0.20959302325581394	Undirected
CA115768_13419	8	0.345530303030303	Undirected
CA115768_13419	140	0.15159090909090908	Undirected
ES004699_13420	59	0.14526209677419355	Undirected
ES004699_13420	136	0.10493951612903225	Undirected
ES004699_13420	247	0.4839717741935484	Undirected
ES004699_13420	290	0.18558467741935483	Undirected
P30_ES010126_13421	16	0.10758928571428572	Undirected
P30_ES010126_13421	151	0.14330357142857145	Undirected
P30_ES010126_13421	242	0.25044642857142857	Undirected
P30_ES010126_13421	263	0.14330357142857145	Undirected
P30_ES010126_13421	313	0.10758928571428572	Undirected
ES04705_13422	66	0.16975446428571428	Undirected
ES04705_13422	187	0.4465401785714286	Undirected
3P30CA016086_13423	119	0.16205985915492957	Undirected
3P30CA016086_13423	200	0.4085387323943662	Undirected
F30_ES019463_13424	48	0.14392123287671232	Undirected
F30_ES019463_13424	269	0.3699486301369863	Undirected
F30_ES019463_13424	388	0.17131849315068493	Undirected
R01_ES015482_13425	235	0.24341216216216216	Undirected
R01_ES015482_13425	249	0.24341216216216216	Undirected
R01_ES015482_13425	298	0.12179054054054053	Undirected
R01_ES015482_13425	323	0.13530405405405405	Undirected
R01_CA063677_13426	181	0.16803435114503817	Undirected
R01_CA063677_13426	319	0.2291030534351145	Undirected
R01_CA063677_13426	391	0.3817748091603054	Undirected
F30_ES017385_13427	87	0.18198051948051946	Undirected
F30_ES017385_13427	162	0.13003246753246753	Undirected
F30_ES017385_13427	252	0.28587662337662334	Undirected
F30_ES017385_13427	347	0.22094155844155844	Undirected
AG00258_13428	58	0.20625000000000002	Undirected
AG00258_13428	154	0.3827205882352941	Undirected
R01_ES013067-01A2_13429	24	0.13501984126984126	Undirected
R01_ES013067-01A2_13429	108	0.11914682539682539	Undirected
R01_ES013067-01A2_13429	283	0.29375	Undirected
R01_ES013067-01A2_13429	390	0.13501984126984126	Undirected
K08_NS055736_13430	230	0.1265625	Undirected
K08_NS055736_13430	240	0.1265625	Undirected
K08_NS055736_13430	291	0.1265625	Undirected
F32_HL099175_13431	59	0.36907894736842106	Undirected
F32_HL099175_13431	220	0.1585526315789474	Undirected
F32_HL099175_13431	293	0.1585526315789474	Undirected
2R01_ES10751_13432	84	0.17404891304347825	Undirected
2R01_ES10751_13432	180	0.14144021739130433	Undirected
2R01_ES10751_13432	243	0.10883152173913042	Undirected
2R01_ES10751_13432	292	0.19578804347826087	Undirected
2R01_ES10751_13432	389	0.15230978260869565	Undirected
090532_13433	6	0.1717857142857143	Undirected
090532_13433	64	0.1717857142857143	Undirected
090532_13433	354	0.11464285714285714	Undirected
R01_NS037112_13434	199	0.5001157407407407	Undirected
R01_NS037112_13434	240	0.18530092592592592	Undirected
R01_NS037112_13434	391	0.17604166666666665	Undirected
ZIA_ES102025-06_13435	66	0.3221398305084746	Undirected
ZIA_ES102025-06_13435	73	0.19502118644067795	Undirected
ZIA_ES102025-06_13435	137	0.11027542372881355	Undirected
ZIA_ES102025-06_13435	369	0.2034957627118644	Undirected
P42_ES004917_13436	146	0.6673611111111111	Undirected
ES-009132_13437	17	0.23977272727272728	Undirected
ES-009132_13437	66	0.16539256198347108	Undirected
ES-009132_13437	387	0.3306818181818182	Undirected
ES-04026_13438	78	0.13095794392523363	Undirected
ES-04026_13438	126	0.17768691588785046	Undirected
ES-04026_13438	256	0.3272196261682243	Undirected
ES-04026_13438	352	0.10292056074766355	Undirected
P30_ES002109_13439	10	0.3536616161616162	Undirected
P30_ES002109_13439	171	0.20214646464646463	Undirected
P30_ES002109_13439	181	0.19204545454545455	Undirected
P01_ES009605_13440	163	0.11829545454545454	Undirected
P01_ES009605_13440	182	0.17284090909090907	Undirected
P01_ES009605_13440	301	0.10011363636363636	Undirected
P01_ES009605_13440	347	0.24556818181818182	Undirected
R01_ES015056_13441	71	0.26275252525252524	Undirected
R01_ES015056_13441	90	0.17184343434343433	Undirected
R01_ES015056_13441	177	0.3940656565656566	Undirected
P01_CA092584_13442	171	0.11642441860465115	Undirected
P01_CA092584_13442	194	0.10479651162790697	Undirected
P01_CA092584_13442	246	0.12805232558139534	Undirected
P01_CA092584_13442	260	0.1629360465116279	Undirected
P01_CA092584_13442	355	0.19781976744186044	Undirected
CA060553_13443	174	0.22839673913043476	Undirected
CA060553_13443	264	0.22839673913043476	Undirected
CA060553_13443	352	0.2610054347826087	Undirected
P60_DK020541_13444	20	0.18360091743119267	Undirected
P60_DK020541_13444	269	0.16525229357798166	Undirected
P60_DK020541_13444	336	0.15607798165137615	Undirected
P60_DK020541_13444	347	0.12855504587155964	Undirected
5R01ES-016197-02_13445	43	0.3451023391812866	Undirected
5R01ES-016197-02_13445	301	0.11703216374269006	Undirected
5R01ES-016197-02_13445	318	0.11703216374269006	Undirected
/RES-339-25-0009_13446	98	0.15501760563380282	Undirected
/RES-339-25-0009_13446	138	0.2324823943661972	Undirected
/RES-339-25-0009_13446	292	0.22544014084507044	Undirected
P01_ES005355_13447	206	0.11315217391304347	Undirected
P01_ES005355_13447	249	0.3131521739130435	Undirected
P01_ES005355_13447	350	0.25228260869565217	Undirected
CA49062_13448	74	0.3592948717948718	Undirected
CA49062_13448	291	0.1798076923076923	Undirected
CA49062_13448	398	0.3080128205128205	Undirected
P30_CA006927_13449	70	0.32955882352941174	Undirected
P30_CA006927_13449	154	0.494264705882353	Undirected
P01_ES004068_13450	52	0.26884328358208953	Undirected
P01_ES004068_13450	140	0.32854477611940297	Undirected
P01_ES004068_13450	384	0.1792910447761194	Undirected
P30_ES010126_13451	188	0.11053779069767442	Undirected
P30_ES010126_13451	235	0.19193313953488375	Undirected
P30_ES010126_13451	266	0.24425872093023257	Undirected
P30_ES010126_13451	275	0.17449127906976744	Undirected
P01_ES016738_13452	10	0.2036504424778761	Undirected
P01_ES016738_13452	174	0.14170353982300884	Undirected
P01_ES016738_13452	252	0.14170353982300884	Undirected
P01_ES016738_13452	303	0.14170353982300884	Undirected
5R01DK075681_13453	113	0.2976351351351351	Undirected
5R01DK075681_13453	162	0.2706081081081081	Undirected
5R01DK075681_13453	280	0.21655405405405403	Undirected
DK060484_13454	59	0.14345238095238097	Undirected
DK060484_13454	109	0.2863095238095238	Undirected
DK060484_13454	150	0.2386904761904762	Undirected
U01_ES016013_13455	25	0.12852564102564104	Undirected
U01_ES016013_13455	222	0.23108974358974357	Undirected
U01_ES016013_13455	257	0.2567307692307692	Undirected
U01_ES016013_13455	280	0.12852564102564104	Undirected
ES04184_13456	25	0.33392857142857146	Undirected
ES04184_13456	292	0.1910714285714286	Undirected
P42_ES013661_13457	46	0.4819444444444444	Undirected
P42_ES013661_13457	195	0.25972222222222224	Undirected
Z99_ES999999_13458	47	0.1571078431372549	Undirected
Z99_ES999999_13458	62	0.1178921568627451	Undirected
Z99_ES999999_13458	197	0.2159313725490196	Undirected
Z99_ES999999_13458	255	0.1571078431372549	Undirected
1R01ES016569-01A1_13459	133	0.1194962686567164	Undirected
1R01ES016569-01A1_13459	186	0.14188432835820894	Undirected
1R01ES016569-01A1_13459	258	0.11203358208955223	Undirected
1R01ES016569-01A1_13459	293	0.3732276119402985	Undirected
DK083952_13460	1	0.11341666666666667	Undirected
DK083952_13460	46	0.12008333333333333	Undirected
DK083952_13460	172	0.15341666666666667	Undirected
DK083952_13460	206	0.13341666666666666	Undirected
DK083952_13460	291	0.12675	Undirected
P42_ES002710_13461	16	0.20152877697841726	Undirected
P42_ES002710_13461	40	0.15836330935251797	Undirected
P42_ES002710_13461	162	0.2303057553956835	Undirected
P42_ES002710_13461	325	0.20872302158273381	Undirected
P42_ES002710_13461	336	0.1008093525179856	Undirected
R01ES017052-03_13462	277	0.25200381679389317	Undirected
R01ES017052-03_13462	311	0.2749045801526718	Undirected
R01ES017052-03_13462	371	0.2291030534351145	Undirected
R01_ES17099_13463	66	0.291796875	Undirected
R01_ES17099_13463	112	0.27096354166666664	Undirected
R01_ES17099_13463	318	0.14596354166666667	Undirected
AG034126_13464	33	0.15116906474820144	Undirected
AG034126_13464	162	0.30224820143884895	Undirected
AG034126_13464	174	0.15116906474820144	Undirected
1_U01_NS_047537-01_13465	204	0.25703125000000004	Undirected
1_U01_NS_047537-01_13465	244	0.10425347222222221	Undirected
1_U01_NS_047537-01_13465	269	0.11814236111111111	Undirected
1_U01_NS_047537-01_13465	333	0.13203125	Undirected
R01_ES014942_13466	75	0.27631215469613263	Undirected
R01_ES014942_13466	230	0.13819060773480663	Undirected
R01_ES014942_13466	281	0.12161602209944751	Undirected
R01_ES014942_13466	355	0.18791436464088399	Undirected
P01_ES11624_13467	174	0.15611702127659574	Undirected
P01_ES11624_13467	232	0.1277482269503546	Undirected
P01_ES11624_13467	318	0.46817375886524826	Undirected
P01_ES009600_13468	86	0.22923177083333335	Undirected
P01_ES009600_13468	203	0.1875651041666667	Undirected
P01_ES009600_13468	281	0.1875651041666667	Undirected
R01_HD044750_13469	140	0.10009615384615383	Undirected
R01_HD044750_13469	196	0.5077884615384616	Undirected
R01_HD044750_13469	362	0.11548076923076922	Undirected
1R21ES16630_13470	66	0.19204545454545455	Undirected
1R21ES16630_13470	102	0.11123737373737373	Undirected
1R21ES16630_13470	157	0.3233585858585859	Undirected
1R21ES16630_13470	397	0.12133838383838383	Undirected
P01_ES016738_13471	288	0.5834375	Undirected
P01_ES016738_13471	310	0.2084375	Undirected
R0-1ES09120_13472	124	0.12514204545454544	Undirected
R0-1ES09120_13472	352	0.10241477272727272	Undirected
R0-1ES09120_13472	367	0.40923295454545455	Undirected
CA109460_13473	91	0.18558467741935483	Undirected
CA109460_13473	124	0.1533266129032258	Undirected
CA109460_13473	186	0.1130040322580645	Undirected
CA109460_13473	204	0.14526209677419355	Undirected
CA109460_13473	241	0.13719758064516127	Undirected
R01_ES015028_13474	53	0.26745049504950497	Undirected
R01_ES015028_13474	62	0.15853960396039604	Undirected
R01_ES015028_13474	342	0.15853960396039604	Undirected
R01_ES015028_13474	353	0.18824257425742574	Undirected
R21_HL104203_13475	97	0.18354166666666666	Undirected
R21_HL104203_13475	246	0.35020833333333334	Undirected
R21_HL104203_13475	342	0.15020833333333333	Undirected
ES07061_13476	139	0.11249999999999999	Undirected
ES07061_13476	205	0.11249999999999999	Undirected
ES07061_13476	268	0.11249999999999999	Undirected
ES07061_13476	357	0.11249999999999999	Undirected
5R01ES015867-03_13477	71	0.16797445255474452	Undirected
5R01ES015867-03_13477	118	0.204470802919708	Undirected
5R01ES015867-03_13477	336	0.12417883211678832	Undirected
K23HL093023_13478	45	0.17656249999999998	Undirected
K23HL093023_13478	140	0.1103860294117647	Undirected
K23HL093023_13478	381	0.4265625	Undirected
P01_CA098101_13479	81	0.36377840909090914	Undirected
P01_CA098101_13479	242	0.12514204545454544	Undirected
P01_CA098101_13479	271	0.11377840909090908	Undirected
P42_ES004911_13480	163	0.14526209677419355	Undirected
P42_ES004911_13480	171	0.30655241935483873	Undirected
P42_ES004911_13480	234	0.1130040322580645	Undirected
P42_ES004911_13480	265	0.1533266129032258	Undirected
ES04705_13481	0	0.10539473684210525	Undirected
ES04705_13481	146	0.16855263157894737	Undirected
ES04705_13481	157	0.18960526315789472	Undirected
ES04705_13481	399	0.2843421052631579	Undirected
P42_ES016465_13482	70	0.22693298969072165	Undirected
P42_ES016465_13482	265	0.21662371134020617	Undirected
P42_ES016465_13482	340	0.30940721649484537	Undirected
MOP-82715_13483	174	0.14556818181818182	Undirected
MOP-82715_13483	221	0.14556818181818182	Undirected
MOP-82715_13483	264	0.20011363636363635	Undirected
MOP-82715_13483	294	0.13647727272727272	Undirected
ES10126_13484	70	0.11775210084033613	Undirected
ES10126_13484	145	0.40346638655462186	Undirected
ES04091_13485	232	0.10729166666666666	Undirected
ES04091_13485	340	0.2858630952380952	Undirected
1RC2ES018741-01_13486	91	0.23376358695652175	Undirected
1RC2ES018741-01_13486	291	0.27180706521739134	Undirected
1RC2ES018741-01_13486	357	0.3207201086956522	Undirected
CA015776_13487	26	0.4171875	Undirected
CA015776_13487	324	0.20885416666666667	Undirected
5-R01-ES008442_13488	370	0.8309615384615385	Undirected
R01_GM085218_13489	24	0.10012499999999999	Undirected
R01_GM085218_13489	34	0.36012500000000003	Undirected
R01_GM085218_13489	364	0.140125	Undirected
R01_GM085218_13489	392	0.29012499999999997	Undirected
1U58DP000807-3_13490	90	0.18448581560283686	Undirected
1U58DP000807-3_13490	250	0.24122340425531916	Undirected
1U58DP000807-3_13490	355	0.18448581560283686	Undirected
1U58DP000807-3_13490	391	0.14902482269503545	Undirected
AR44738_13491	125	0.308304794520548	Undirected
AR44738_13491	212	0.4247431506849315	Undirected
P30-ES01247_13492	52	0.5804012345679013	Undirected
P30-ES01247_13492	226	0.1236111111111111	Undirected
P01_ES009600_13493	68	0.40917207792207794	Undirected
P01_ES009600_13493	140	0.32475649350649355	Undirected
P01_ES009600_13493	342	0.10397727272727272	Undirected
R01_ES015185_13494	163	0.3081730769230769	Undirected
R01_ES015185_13494	241	0.15432692307692308	Undirected
R01_ES015185_13494	387	0.19278846153846155	Undirected
R03_ES018888_13495	275	0.5134358288770053	Undirected
R03_ES018888_13495	276	0.1016711229946524	Undirected
R03_ES018888_13495	292	0.1177139037433155	Undirected
CA0227501_13496	14	0.15341666666666667	Undirected
CA0227501_13496	215	0.14008333333333334	Undirected
CA0227501_13496	258	0.11341666666666667	Undirected
CA0227501_13496	339	0.18008333333333332	Undirected
R25ES013207_13497	232	0.4056818181818182	Undirected
R25ES013207_13497	318	0.13994755244755244	Undirected
R01_ES013995_13498	62	0.1513081395348837	Undirected
R01_ES013995_13498	294	0.20944767441860465	Undirected
R01_ES013995_13498	365	0.5234011627906977	Undirected
DK083952_13499	49	0.18976293103448275	Undirected
DK083952_13499	70	0.25872844827586206	Undirected
DK083952_13499	346	0.2673491379310345	Undirected
P30-ES000002_13500	169	0.19541015625	Undirected
P30-ES000002_13500	178	0.15634765625	Undirected
P30-ES000002_13500	290	0.14072265625	Undirected
P30-ES000002_13500	292	0.21103515625	Undirected
1RC2NS070276_13501	92	0.14526209677419355	Undirected
1RC2NS070276_13501	250	0.3549395161290323	Undirected
1RC2NS070276_13501	287	0.2339717741935484	Undirected
FDA_224-07-0007_13502	109	0.2418103448275862	Undirected
FDA_224-07-0007_13502	187	0.1728448275862069	Undirected
FDA_224-07-0007_13502	357	0.27629310344827585	Undirected
P01ES-011163_13503	77	0.14956896551724136	Undirected
P01ES-011163_13503	181	0.2415229885057471	Undirected
P01ES-011163_13503	332	0.2875	Undirected
P01ES-011163_13503	366	0.1035919540229885	Undirected
P30ES07033_13504	126	0.5113888888888889	Undirected
P30ES07033_13504	178	0.13361111111111112	Undirected
P30ES07033_13504	265	0.1113888888888889	Undirected
GR087730_13505	39	0.3723540145985402	Undirected
GR087730_13505	200	0.14607664233576642	Undirected
GR087730_13505	305	0.131478102189781	Undirected
GR087730_13505	393	0.19717153284671532	Undirected
P01_ES016738_13506	148	0.2005	Undirected
P01_ES016738_13506	284	0.44049999999999995	Undirected
ES09883_13507	264	0.2589705882352941	Undirected
ES09883_13507	305	0.12955882352941175	Undirected
ES09883_13507	392	0.24720588235294116	Undirected
R01_ES006717_13508	19	0.1845873786407767	Undirected
R01_ES006717_13508	393	0.4273058252427185	Undirected
P01_GM047969_13509	59	0.10387931034482759	Undirected
P01_GM047969_13509	82	0.13836206896551725	Undirected
P01_GM047969_13509	180	0.27629310344827585	Undirected
P01_GM047969_13509	394	0.20732758620689656	Undirected
ES08258_13510	24	0.2599025974025974	Undirected
ES08258_13510	182	0.18198051948051946	Undirected
ES08258_13510	259	0.19496753246753246	Undirected
1P01_AG17242-02_13511	70	0.18962418300653594	Undirected
1P01_AG17242-02_13511	87	0.12426470588235293	Undirected
1P01_AG17242-02_13511	170	0.10465686274509803	Undirected
1P01_AG17242-02_13511	228	0.3334150326797386	Undirected
1P01_AG17242-02_13511	329	0.11772875816993464	Undirected
K08_AG028977_13512	24	0.3704861111111111	Undirected
K08_AG028977_13512	66	0.1482638888888889	Undirected
K08_AG028977_13512	113	0.25937499999999997	Undirected
R01_ES007061_13513	5	0.18194444444444444	Undirected
R01_ES007061_13513	311	0.3738636363636364	Undirected
R01_ES007061_13513	327	0.31325757575757573	Undirected
R01_DK093690_13514	129	0.3081730769230769	Undirected
R01_DK093690_13514	169	0.3850961538461538	Undirected
5_P42_ES04699_13515	124	0.13749999999999998	Undirected
5_P42_ES04699_13515	303	0.503912213740458	Undirected
F32_HL078096_13516	66	0.24755154639175256	Undirected
F32_HL078096_13516	195	0.2990979381443299	Undirected
F32_HL078096_13516	275	0.278479381443299	Undirected
1K22CA127519-01A1_13517	123	0.18891509433962264	Undirected
1K22CA127519-01A1_13517	126	0.18891509433962264	Undirected
1K22CA127519-01A1_13517	174	0.2455188679245283	Undirected
1K22CA127519-01A1_13517	381	0.2266509433962264	Undirected
1R01CA135401-01A1_13518	190	0.12708333333333333	Undirected
1R01CA135401-01A1_13518	242	0.166765873015873	Undirected
1R01CA135401-01A1_13518	314	0.29375	Undirected
DK36530_13519	158	0.11464285714285714	Undirected
DK36530_13519	289	0.11464285714285714	Undirected
DK36530_13519	346	0.20035714285714287	Undirected
AT002842_13520	123	0.240125	Undirected
AT002842_13520	134	0.120125	Undirected
AT002842_13520	232	0.160125	Undirected
AT002842_13520	264	0.190125	Undirected
AI067590_13521	59	0.11464285714285714	Undirected
AI067590_13521	150	0.1432142857142857	Undirected
AI067590_13521	291	0.3717857142857143	Undirected
P01_ES009605_13522	167	0.16064814814814815	Undirected
P01_ES009605_13522	171	0.19768518518518519	Undirected
P01_ES009605_13522	181	0.2470679012345679	Undirected
P01_ES009605_13522	393	0.19768518518518519	Undirected
2-T32-CA09330_13523	167	0.4459337349397591	Undirected
2-T32-CA09330_13523	171	0.16882530120481926	Undirected
AA13395_13524	180	0.5914772727272727	Undirected
Y1-ES-0001_13525	92	0.3086436170212766	Undirected
Y1-ES-0001_13525	171	0.17034574468085106	Undirected
Y1-ES-0001_13525	240	0.24481382978723404	Undirected
1R15ES015348_13526	112	0.17839147286821705	Undirected
1R15ES015348_13526	244	0.13963178294573642	Undirected
1R15ES015348_13526	305	0.17839147286821705	Undirected
1R15ES015348_13526	355	0.1318798449612403	Undirected
1R15ES015348_13526	376	0.1938953488372093	Undirected
1RC1ES018461-01_13527	169	0.5086864406779661	Undirected
P42_ES013660_13528	148	0.4507922535211268	Undirected
P42_ES013660_13528	257	0.23952464788732397	Undirected
ES06694_13529	276	0.11919642857142856	Undirected
ES06694_13529	301	0.26205357142857144	Undirected
ES06694_13529	345	0.4287202380952381	Undirected
P30_ES017885_13530	33	0.1223611111111111	Undirected
P30_ES017885_13530	291	0.31124999999999997	Undirected
P30_ES017885_13530	357	0.45569444444444446	Undirected
HHSN268200782096C_13531	46	0.12360294117647058	Undirected
HHSN268200782096C_13531	181	0.12948529411764706	Undirected
HHSN268200782096C_13531	292	0.11772058823529412	Undirected
HHSN268200782096C_13531	377	0.3471323529411765	Undirected
U01_ES017166-01_13532	23	0.26677083333333335	Undirected
U01_ES017166-01_13532	82	0.22510416666666666	Undirected
U01_ES017166-01_13532	146	0.1334375	Undirected
U01_ES017166-01_13532	275	0.2584375	Undirected
3R01-ES003598-22S2_13533	282	0.11249999999999999	Undirected
3R01-ES003598-22S2_13533	353	0.33472222222222225	Undirected
ES003619_13534	3	0.1954741379310345	Undirected
ES003619_13534	93	0.12076149425287355	Undirected
ES003619_13534	301	0.10352011494252873	Undirected
ES003619_13534	381	0.3104166666666667	Undirected
ES10356_13535	142	0.10931818181818183	Undirected
ES10356_13535	281	0.10931818181818183	Undirected
ES10356_13535	294	0.20022727272727273	Undirected
ES10356_13535	396	0.29113636363636364	Undirected
AR056008_13536	46	0.20268987341772152	Undirected
AR056008_13536	399	0.5697784810126583	Undirected
P42_ES013660_13537	71	0.1266613924050633	Undirected
P42_ES013660_13537	322	0.1266613924050633	Undirected
P42_ES013660_13537	336	0.12033227848101265	Undirected
P42_ES013660_13537	375	0.34818037974683547	Undirected
P30_ES017885_13538	71	0.11957547169811321	Undirected
P30_ES017885_13538	184	0.12586477987421382	Undirected
P30_ES017885_13538	199	0.11957547169811321	Undirected
P30_ES017885_13538	375	0.32083333333333336	Undirected
